k,alpha,species,applied-region,Successes (# Pyroprints),Failures (# Pyroprints),NonDecisions (# Pyroprints),Total,Decision Accuracy(\%),Overall Accuracy(\%)
4,0.000,Bat,23-5,37,1,0,38,97.368,97.368
4,0.000,Deer,16-23,15,6,0,21,71.429,71.429
4,0.000,Deer,23-5,17,5,0,22,77.273,77.273
4,0.000,Wild Pig,16-23,5,12,0,17,29.412,29.412
4,0.000,Wild Pig,23-5,4,6,0,10,40.000,40.000
4,0.000,Great Horned Owl,16-23,0,3,0,3,0.000,0.000
4,0.000,Great Horned Owl,23-5,0,7,0,7,0.000,0.000
4,0.000,Racoon,16-23,0,2,0,2,0.000,0.000
4,0.000,Racoon,23-5,0,3,0,3,0.000,0.000
4,0.000,Human UTI,16-23,82,57,0,139,58.993,58.993
4,0.000,Human UTI,23-5,112,29,0,141,79.433,79.433
4,0.000,unknown,16-23,0,11,0,11,0.000,0.000
4,0.000,unknown,23-5,2,9,0,11,18.182,18.182
4,0.000,Pig/Swine,16-23,13,13,0,26,50.000,50.000
4,0.000,Pig/Swine,23-5,13,12,0,25,52.000,52.000
4,0.000,Hu,16-23,20,9,0,29,68.966,68.966
4,0.000,Hu,23-5,20,11,0,31,64.516,64.516
4,0.000,Cw and Dg,16-23,8,22,0,30,26.667,26.667
4,0.000,Cw and Dg,23-5,17,13,0,30,56.667,56.667
4,0.000,Hu Cw and Dg,16-23,12,18,0,30,40.000,40.000
4,0.000,Hu Cw and Dg,23-5,17,13,0,30,56.667,56.667
4,0.000,Turkey Vulture,16-23,0,2,0,2,0.000,0.000
4,0.000,Turkey Vulture,23-5,0,3,0,3,0.000,0.000
4,0.000,Ground Squirrel,16-23,115,59,0,174,66.092,66.092
4,0.000,Ground Squirrel,23-5,98,79,0,177,55.367,55.367
4,0.000,Dg,16-23,9,21,0,30,30.000,30.000
4,0.000,Dg,23-5,29,1,0,30,96.667,96.667
4,0.000,Opossum,16-23,0,6,0,6,0.000,0.000
4,0.000,Opossum,23-5,0,6,0,6,0.000,0.000
4,0.000,Cow,16-23,1503,286,0,1789,84.013,84.013
4,0.000,Cow,23-5,1471,308,0,1779,82.687,82.687
4,0.000,OVERALL,16-23,3982,1083,0,5065,78.618,78.618
4,0.000,OVERALL,23-5,4647,1074,0,5721,81.227,81.227
4,0.500,White Crowned Sparrow,16-23,6,9,0,15,40.000,40.000
4,0.500,White Crowned Sparrow,23-5,5,10,0,15,33.333,33.333
4,0.500,Red Tailed Hawk,16-23,0,2,0,2,0.000,0.000
4,0.500,Red Tailed Hawk,23-5,0,3,0,3,0.000,0.000
4,0.500,Chicken,16-23,5,35,0,40,12.500,12.500
4,0.500,Chicken,23-5,17,25,0,42,40.476,40.476
4,0.500,Sea Lion,16-23,0,2,0,2,0.000,0.000
4,0.500,Sea Lion,23-5,4,0,0,4,100.000,100.000
4,0.500,Human,16-23,1742,134,0,1876,92.857,92.857
4,0.500,Human,23-5,2221,106,0,2327,95.445,95.445
4,0.500,Hu and Cw,16-23,14,16,0,30,46.667,46.667
4,0.500,Hu and Cw,23-5,15,15,0,30,50.000,50.000
4,0.500,Dog,16-23,77,61,0,138,55.797,55.797
4,0.500,Dog,23-5,132,57,0,189,69.841,69.841
4,0.500,Sheep,16-23,67,37,0,104,64.423,64.423
4,0.500,Sheep,23-5,70,28,0,98,71.429,71.429
4,0.500,Hu and Dg,16-23,17,15,0,32,53.125,53.125
4,0.500,Hu and Dg,23-5,17,13,0,30,56.667,56.667
4,0.500,Wild Turkey,16-23,11,35,0,46,23.913,23.913
4,0.500,Wild Turkey,23-5,6,33,0,39,15.385,15.385
4,0.500,Cw,16-23,16,14,0,30,53.333,53.333
4,0.500,Cw,23-5,22,8,0,30,73.333,73.333
4,0.500,Seagull,16-23,0,0,0,0,NaN,NaN
4,0.500,Seagull,23-5,48,19,0,67,71.642,71.642
4,0.500,Pigeon,16-23,131,109,0,240,54.583,54.583
4,0.500,Pigeon,23-5,163,128,0,291,56.014,56.014
4,0.500,Cat,16-23,32,21,0,53,60.377,60.377
4,0.500,Cat,23-5,38,25,0,63,60.317,60.317
4,0.500,Cliff Sparrow,16-23,10,18,0,28,35.714,35.714
4,0.500,Cliff Sparrow,23-5,3,26,0,29,10.345,10.345
4,0.500,Horse,16-23,16,30,0,46,34.783,34.783
4,0.500,Horse,23-5,40,47,0,87,45.977,45.977
4,0.500,Pig,16-23,20,17,0,37,54.054,54.054
4,0.500,Pig,23-5,9,25,0,34,26.471,26.471
4,0.500,Bat,16-23,36,1,0,37,97.297,97.297
4,0.500,Bat,23-5,37,1,0,38,97.368,97.368
4,0.500,Deer,16-23,15,6,0,21,71.429,71.429
4,0.500,Deer,23-5,17,5,0,22,77.273,77.273
4,0.500,Wild Pig,16-23,5,12,0,17,29.412,29.412
4,0.500,Wild Pig,23-5,4,6,0,10,40.000,40.000
4,0.500,Great Horned Owl,16-23,0,3,0,3,0.000,0.000
4,0.500,Great Horned Owl,23-5,0,7,0,7,0.000,0.000
4,0.500,Racoon,16-23,0,2,0,2,0.000,0.000
4,0.500,Racoon,23-5,0,3,0,3,0.000,0.000
4,0.500,Human UTI,16-23,82,57,0,139,58.993,58.993
4,0.500,Human UTI,23-5,112,29,0,141,79.433,79.433
4,0.500,unknown,16-23,0,11,0,11,0.000,0.000
4,0.500,unknown,23-5,2,9,0,11,18.182,18.182
4,0.500,Pig/Swine,16-23,13,13,0,26,50.000,50.000
4,0.500,Pig/Swine,23-5,13,12,0,25,52.000,52.000
4,0.500,Hu,16-23,20,9,0,29,68.966,68.966
4,0.500,Hu,23-5,20,11,0,31,64.516,64.516
4,0.500,Cw and Dg,16-23,8,22,0,30,26.667,26.667
4,0.500,Cw and Dg,23-5,17,13,0,30,56.667,56.667
4,0.500,Hu Cw and Dg,16-23,12,18,0,30,40.000,40.000
4,0.500,Hu Cw and Dg,23-5,17,13,0,30,56.667,56.667
4,0.500,Turkey Vulture,16-23,0,2,0,2,0.000,0.000
4,0.500,Turkey Vulture,23-5,0,3,0,3,0.000,0.000
4,0.500,Ground Squirrel,16-23,115,59,0,174,66.092,66.092
4,0.500,Ground Squirrel,23-5,98,79,0,177,55.367,55.367
4,0.500,Dg,16-23,9,21,0,30,30.000,30.000
4,0.500,Dg,23-5,29,1,0,30,96.667,96.667
4,0.500,Opossum,16-23,0,6,0,6,0.000,0.000
4,0.500,Opossum,23-5,0,6,0,6,0.000,0.000
4,0.500,Cow,16-23,1503,286,0,1789,84.013,84.013
4,0.500,Cow,23-5,1471,308,0,1779,82.687,82.687
4,0.500,OVERALL,16-23,3982,1083,0,5065,78.618,78.618
4,0.500,OVERALL,23-5,4647,1074,0,5721,81.227,81.227
4,0.900,White Crowned Sparrow,16-23,6,9,0,15,40.000,40.000
4,0.900,White Crowned Sparrow,23-5,5,10,0,15,33.333,33.333
4,0.900,Red Tailed Hawk,16-23,0,2,0,2,0.000,0.000
4,0.900,Red Tailed Hawk,23-5,0,3,0,3,0.000,0.000
4,0.900,Chicken,16-23,5,35,0,40,12.500,12.500
4,0.900,Chicken,23-5,17,25,0,42,40.476,40.476
4,0.900,Sea Lion,16-23,0,2,0,2,0.000,0.000
4,0.900,Sea Lion,23-5,4,0,0,4,100.000,100.000
4,0.900,Human,16-23,1742,134,0,1876,92.857,92.857
4,0.900,Human,23-5,2221,106,0,2327,95.445,95.445
4,0.900,Hu and Cw,16-23,14,16,0,30,46.667,46.667
4,0.900,Hu and Cw,23-5,15,15,0,30,50.000,50.000
4,0.900,Dog,16-23,77,61,0,138,55.797,55.797
4,0.900,Dog,23-5,132,57,0,189,69.841,69.841
4,0.900,Sheep,16-23,67,37,0,104,64.423,64.423
4,0.900,Sheep,23-5,70,28,0,98,71.429,71.429
4,0.900,Hu and Dg,16-23,17,15,0,32,53.125,53.125
4,0.900,Hu and Dg,23-5,17,13,0,30,56.667,56.667
4,0.900,Wild Turkey,16-23,11,35,0,46,23.913,23.913
4,0.900,Wild Turkey,23-5,6,33,0,39,15.385,15.385
4,0.900,Cw,16-23,16,14,0,30,53.333,53.333
4,0.900,Cw,23-5,22,8,0,30,73.333,73.333
4,0.900,Seagull,16-23,0,0,0,0,NaN,NaN
4,0.900,Seagull,23-5,48,19,0,67,71.642,71.642
4,0.900,Pigeon,16-23,131,109,0,240,54.583,54.583
4,0.900,Pigeon,23-5,163,128,0,291,56.014,56.014
4,0.900,Cat,16-23,32,21,0,53,60.377,60.377
4,0.900,Cat,23-5,38,25,0,63,60.317,60.317
4,0.900,Cliff Sparrow,16-23,10,18,0,28,35.714,35.714
4,0.900,Cliff Sparrow,23-5,3,26,0,29,10.345,10.345
4,0.900,Horse,16-23,16,30,0,46,34.783,34.783
4,0.900,Horse,23-5,40,47,0,87,45.977,45.977
4,0.900,Pig,16-23,20,17,0,37,54.054,54.054
4,0.900,Pig,23-5,9,25,0,34,26.471,26.471
4,0.900,Bat,16-23,36,1,0,37,97.297,97.297
4,0.900,Bat,23-5,37,1,0,38,97.368,97.368
4,0.900,Deer,16-23,15,6,0,21,71.429,71.429
4,0.900,Deer,23-5,17,5,0,22,77.273,77.273
4,0.900,Wild Pig,16-23,5,12,0,17,29.412,29.412
4,0.900,Wild Pig,23-5,4,6,0,10,40.000,40.000
4,0.900,Great Horned Owl,16-23,0,3,0,3,0.000,0.000
4,0.900,Great Horned Owl,23-5,0,7,0,7,0.000,0.000
4,0.900,Racoon,16-23,0,2,0,2,0.000,0.000
4,0.900,Racoon,23-5,0,3,0,3,0.000,0.000
4,0.900,Human UTI,16-23,82,57,0,139,58.993,58.993
4,0.900,Human UTI,23-5,112,29,0,141,79.433,79.433
4,0.900,unknown,16-23,0,11,0,11,0.000,0.000
4,0.900,unknown,23-5,2,9,0,11,18.182,18.182
4,0.900,Pig/Swine,16-23,13,13,0,26,50.000,50.000
4,0.900,Pig/Swine,23-5,13,12,0,25,52.000,52.000
4,0.900,Hu,16-23,20,9,0,29,68.966,68.966
4,0.900,Hu,23-5,20,11,0,31,64.516,64.516
4,0.900,Cw and Dg,16-23,8,22,0,30,26.667,26.667
4,0.900,Cw and Dg,23-5,17,13,0,30,56.667,56.667
4,0.900,Hu Cw and Dg,16-23,12,18,0,30,40.000,40.000
4,0.900,Hu Cw and Dg,23-5,17,13,0,30,56.667,56.667
4,0.900,Turkey Vulture,16-23,0,2,0,2,0.000,0.000
4,0.900,Turkey Vulture,23-5,0,3,0,3,0.000,0.000
4,0.900,Ground Squirrel,16-23,115,59,0,174,66.092,66.092
4,0.900,Ground Squirrel,23-5,98,79,0,177,55.367,55.367
4,0.900,Dg,16-23,9,21,0,30,30.000,30.000
4,0.900,Dg,23-5,29,1,0,30,96.667,96.667
4,0.900,Opossum,16-23,0,6,0,6,0.000,0.000
4,0.900,Opossum,23-5,0,6,0,6,0.000,0.000
4,0.900,Cow,16-23,1503,286,0,1789,84.013,84.013
4,0.900,Cow,23-5,1471,308,0,1779,82.687,82.687
4,0.900,OVERALL,16-23,3982,1083,0,5065,78.618,78.618
4,0.900,OVERALL,23-5,4647,1074,0,5721,81.227,81.227
4,0.950,White Crowned Sparrow,16-23,6,9,0,15,40.000,40.000
4,0.950,White Crowned Sparrow,23-5,5,10,0,15,33.333,33.333
4,0.950,Red Tailed Hawk,16-23,0,2,0,2,0.000,0.000
4,0.950,Red Tailed Hawk,23-5,0,3,0,3,0.000,0.000
4,0.950,Chicken,16-23,5,35,0,40,12.500,12.500
4,0.950,Chicken,23-5,17,25,0,42,40.476,40.476
4,0.950,Sea Lion,16-23,0,2,0,2,0.000,0.000
4,0.950,Sea Lion,23-5,4,0,0,4,100.000,100.000
4,0.950,Human,16-23,1742,134,0,1876,92.857,92.857
4,0.950,Human,23-5,2223,104,0,2327,95.531,95.531
4,0.950,Hu and Cw,16-23,14,16,0,30,46.667,46.667
4,0.950,Hu and Cw,23-5,15,15,0,30,50.000,50.000
4,0.950,Dog,16-23,77,61,0,138,55.797,55.797
4,0.950,Dog,23-5,132,57,0,189,69.841,69.841
4,0.950,Sheep,16-23,67,37,0,104,64.423,64.423
4,0.950,Sheep,23-5,70,27,1,98,72.165,71.429
4,0.950,Hu and Dg,16-23,17,15,0,32,53.125,53.125
4,0.950,Hu and Dg,23-5,17,13,0,30,56.667,56.667
4,0.950,Wild Turkey,16-23,11,35,0,46,23.913,23.913
4,0.950,Wild Turkey,23-5,6,33,0,39,15.385,15.385
4,0.950,Cw,16-23,16,14,0,30,53.333,53.333
4,0.950,Cw,23-5,22,8,0,30,73.333,73.333
4,0.950,Seagull,16-23,0,0,0,0,NaN,NaN
4,0.950,Seagull,23-5,48,19,0,67,71.642,71.642
4,0.950,Pigeon,16-23,131,109,0,240,54.583,54.583
4,0.950,Pigeon,23-5,163,127,1,291,56.207,56.014
4,0.950,Cat,16-23,32,21,0,53,60.377,60.377
4,0.950,Cat,23-5,38,25,0,63,60.317,60.317
4,0.950,Cliff Sparrow,16-23,10,18,0,28,35.714,35.714
4,0.950,Cliff Sparrow,23-5,3,26,0,29,10.345,10.345
4,0.950,Horse,16-23,16,30,0,46,34.783,34.783
4,0.950,Horse,23-5,40,47,0,87,45.977,45.977
4,0.950,Pig,16-23,20,17,0,37,54.054,54.054
4,0.950,Pig,23-5,9,25,0,34,26.471,26.471
4,0.950,Bat,16-23,36,1,0,37,97.297,97.297
4,0.950,Bat,23-5,37,1,0,38,97.368,97.368
4,0.950,Deer,16-23,15,6,0,21,71.429,71.429
4,0.950,Deer,23-5,17,5,0,22,77.273,77.273
4,0.950,Wild Pig,16-23,5,12,0,17,29.412,29.412
4,0.950,Wild Pig,23-5,4,6,0,10,40.000,40.000
4,0.950,Great Horned Owl,16-23,0,3,0,3,0.000,0.000
4,0.950,Great Horned Owl,23-5,0,7,0,7,0.000,0.000
4,0.950,Racoon,16-23,0,2,0,2,0.000,0.000
4,0.950,Racoon,23-5,0,3,0,3,0.000,0.000
4,0.950,Human UTI,16-23,82,57,0,139,58.993,58.993
4,0.950,Human UTI,23-5,111,29,1,141,79.286,78.723
4,0.950,unknown,16-23,0,11,0,11,0.000,0.000
4,0.950,unknown,23-5,2,9,0,11,18.182,18.182
4,0.950,Pig/Swine,16-23,13,13,0,26,50.000,50.000
4,0.950,Pig/Swine,23-5,13,12,0,25,52.000,52.000
4,0.950,Hu,16-23,20,9,0,29,68.966,68.966
4,0.950,Hu,23-5,20,11,0,31,64.516,64.516
4,0.950,Cw and Dg,16-23,8,22,0,30,26.667,26.667
4,0.950,Cw and Dg,23-5,17,13,0,30,56.667,56.667
4,0.950,Hu Cw and Dg,16-23,12,18,0,30,40.000,40.000
4,0.950,Hu Cw and Dg,23-5,17,13,0,30,56.667,56.667
4,0.950,Turkey Vulture,16-23,0,2,0,2,0.000,0.000
4,0.950,Turkey Vulture,23-5,0,3,0,3,0.000,0.000
4,0.950,Ground Squirrel,16-23,115,58,1,174,66.474,66.092
4,0.950,Ground Squirrel,23-5,98,79,0,177,55.367,55.367
4,0.950,Dg,16-23,9,21,0,30,30.000,30.000
4,0.950,Dg,23-5,29,1,0,30,96.667,96.667
4,0.950,Opossum,16-23,0,6,0,6,0.000,0.000
4,0.950,Opossum,23-5,0,6,0,6,0.000,0.000
4,0.950,Cow,16-23,1504,285,0,1789,84.069,84.069
4,0.950,Cow,23-5,1470,308,1,1779,82.677,82.631
4,0.950,OVERALL,16-23,3983,1081,1,5065,78.653,78.638
4,0.950,OVERALL,23-5,4647,1070,4,5721,81.284,81.227
4,0.960,White Crowned Sparrow,16-23,6,9,0,15,40.000,40.000
4,0.960,White Crowned Sparrow,23-5,5,10,0,15,33.333,33.333
4,0.960,Red Tailed Hawk,16-23,0,2,0,2,0.000,0.000
4,0.960,Red Tailed Hawk,23-5,0,3,0,3,0.000,0.000
4,0.960,Chicken,16-23,5,35,0,40,12.500,12.500
4,0.960,Chicken,23-5,17,25,0,42,40.476,40.476
4,0.960,Sea Lion,16-23,0,2,0,2,0.000,0.000
4,0.960,Sea Lion,23-5,4,0,0,4,100.000,100.000
4,0.960,Human,16-23,1742,133,1,1876,92.907,92.857
4,0.960,Human,23-5,2224,103,0,2327,95.574,95.574
4,0.960,Hu and Cw,16-23,14,16,0,30,46.667,46.667
4,0.960,Hu and Cw,23-5,15,15,0,30,50.000,50.000
4,0.960,Dog,16-23,77,61,0,138,55.797,55.797
4,0.960,Dog,23-5,132,57,0,189,69.841,69.841
4,0.960,Sheep,16-23,67,37,0,104,64.423,64.423
4,0.960,Sheep,23-5,70,27,1,98,72.165,71.429
4,0.960,Hu and Dg,16-23,17,15,0,32,53.125,53.125
4,0.960,Hu and Dg,23-5,17,13,0,30,56.667,56.667
4,0.960,Wild Turkey,16-23,11,35,0,46,23.913,23.913
4,0.960,Wild Turkey,23-5,6,33,0,39,15.385,15.385
4,0.960,Cw,16-23,16,14,0,30,53.333,53.333
4,0.960,Cw,23-5,22,8,0,30,73.333,73.333
4,0.960,Seagull,16-23,0,0,0,0,NaN,NaN
4,0.960,Seagull,23-5,48,19,0,67,71.642,71.642
4,0.960,Pigeon,16-23,131,109,0,240,54.583,54.583
4,0.960,Pigeon,23-5,164,125,2,291,56.747,56.357
4,0.960,Cat,16-23,32,21,0,53,60.377,60.377
4,0.960,Cat,23-5,38,25,0,63,60.317,60.317
4,0.960,Cliff Sparrow,16-23,10,18,0,28,35.714,35.714
4,0.960,Cliff Sparrow,23-5,3,26,0,29,10.345,10.345
4,0.960,Horse,16-23,16,30,0,46,34.783,34.783
4,0.960,Horse,23-5,40,47,0,87,45.977,45.977
4,0.960,Pig,16-23,20,17,0,37,54.054,54.054
4,0.960,Pig,23-5,9,25,0,34,26.471,26.471
4,0.960,Bat,16-23,36,1,0,37,97.297,97.297
4,0.960,Bat,23-5,37,1,0,38,97.368,97.368
4,0.960,Deer,16-23,15,6,0,21,71.429,71.429
4,0.960,Deer,23-5,17,5,0,22,77.273,77.273
4,0.960,Wild Pig,16-23,5,12,0,17,29.412,29.412
4,0.960,Wild Pig,23-5,4,6,0,10,40.000,40.000
4,0.960,Great Horned Owl,16-23,0,3,0,3,0.000,0.000
4,0.960,Great Horned Owl,23-5,0,7,0,7,0.000,0.000
4,0.960,Racoon,16-23,0,2,0,2,0.000,0.000
4,0.960,Racoon,23-5,0,3,0,3,0.000,0.000
4,0.960,Human UTI,16-23,82,57,0,139,58.993,58.993
4,0.960,Human UTI,23-5,111,29,1,141,79.286,78.723
4,0.960,unknown,16-23,0,11,0,11,0.000,0.000
4,0.960,unknown,23-5,2,9,0,11,18.182,18.182
4,0.960,Pig/Swine,16-23,13,13,0,26,50.000,50.000
4,0.960,Pig/Swine,23-5,13,12,0,25,52.000,52.000
4,0.960,Hu,16-23,20,9,0,29,68.966,68.966
4,0.960,Hu,23-5,20,11,0,31,64.516,64.516
4,0.960,Cw and Dg,16-23,8,22,0,30,26.667,26.667
4,0.960,Cw and Dg,23-5,17,13,0,30,56.667,56.667
4,0.960,Hu Cw and Dg,16-23,12,18,0,30,40.000,40.000
4,0.960,Hu Cw and Dg,23-5,17,13,0,30,56.667,56.667
4,0.960,Turkey Vulture,16-23,0,2,0,2,0.000,0.000
4,0.960,Turkey Vulture,23-5,0,3,0,3,0.000,0.000
4,0.960,Ground Squirrel,16-23,115,58,1,174,66.474,66.092
4,0.960,Ground Squirrel,23-5,98,79,0,177,55.367,55.367
4,0.960,Dg,16-23,9,21,0,30,30.000,30.000
4,0.960,Dg,23-5,29,1,0,30,96.667,96.667
4,0.960,Opossum,16-23,0,6,0,6,0.000,0.000
4,0.960,Opossum,23-5,0,6,0,6,0.000,0.000
4,0.960,Cow,16-23,1502,285,2,1789,84.051,83.958
4,0.960,Cow,23-5,1470,308,1,1779,82.677,82.631
4,0.960,OVERALL,16-23,3981,1080,4,5065,78.660,78.598
4,0.960,OVERALL,23-5,4649,1067,5,5721,81.333,81.262
4,0.970,White Crowned Sparrow,16-23,6,9,0,15,40.000,40.000
4,0.970,White Crowned Sparrow,23-5,5,10,0,15,33.333,33.333
4,0.970,Red Tailed Hawk,16-23,0,2,0,2,0.000,0.000
4,0.970,Red Tailed Hawk,23-5,0,3,0,3,0.000,0.000
4,0.970,Chicken,16-23,5,35,0,40,12.500,12.500
4,0.970,Chicken,23-5,17,25,0,42,40.476,40.476
4,0.970,Sea Lion,16-23,0,2,0,2,0.000,0.000
4,0.970,Sea Lion,23-5,4,0,0,4,100.000,100.000
4,0.970,Human,16-23,1742,133,1,1876,92.907,92.857
4,0.970,Human,23-5,2223,101,3,2327,95.654,95.531
4,0.970,Hu and Cw,16-23,14,16,0,30,46.667,46.667
4,0.970,Hu and Cw,23-5,15,15,0,30,50.000,50.000
4,0.970,Dog,16-23,77,61,0,138,55.797,55.797
4,0.970,Dog,23-5,132,57,0,189,69.841,69.841
4,0.970,Sheep,16-23,67,37,0,104,64.423,64.423
4,0.970,Sheep,23-5,70,27,1,98,72.165,71.429
4,0.970,Hu and Dg,16-23,17,15,0,32,53.125,53.125
4,0.970,Hu and Dg,23-5,17,13,0,30,56.667,56.667
4,0.970,Wild Turkey,16-23,11,35,0,46,23.913,23.913
4,0.970,Wild Turkey,23-5,6,33,0,39,15.385,15.385
4,0.970,Cw,16-23,16,14,0,30,53.333,53.333
4,0.970,Cw,23-5,22,8,0,30,73.333,73.333
4,0.970,Seagull,16-23,0,0,0,0,NaN,NaN
4,0.970,Seagull,23-5,48,19,0,67,71.642,71.642
4,0.970,Pigeon,16-23,129,109,2,240,54.202,53.750
4,0.970,Pigeon,23-5,164,125,2,291,56.747,56.357
4,0.970,Cat,16-23,32,21,0,53,60.377,60.377
4,0.970,Cat,23-5,38,25,0,63,60.317,60.317
4,0.970,Cliff Sparrow,16-23,10,18,0,28,35.714,35.714
4,0.970,Cliff Sparrow,23-5,3,26,0,29,10.345,10.345
4,0.970,Horse,16-23,16,30,0,46,34.783,34.783
4,0.970,Horse,23-5,40,47,0,87,45.977,45.977
4,0.970,Pig,16-23,20,17,0,37,54.054,54.054
4,0.970,Pig,23-5,9,25,0,34,26.471,26.471
4,0.970,Bat,16-23,36,1,0,37,97.297,97.297
4,0.970,Bat,23-5,37,1,0,38,97.368,97.368
4,0.970,Deer,16-23,15,6,0,21,71.429,71.429
4,0.970,Deer,23-5,17,5,0,22,77.273,77.273
4,0.970,Wild Pig,16-23,5,12,0,17,29.412,29.412
4,0.970,Wild Pig,23-5,4,6,0,10,40.000,40.000
4,0.970,Great Horned Owl,16-23,0,3,0,3,0.000,0.000
4,0.970,Great Horned Owl,23-5,0,7,0,7,0.000,0.000
4,0.970,Racoon,16-23,0,2,0,2,0.000,0.000
4,0.970,Racoon,23-5,0,3,0,3,0.000,0.000
4,0.970,Human UTI,16-23,83,56,0,139,59.712,59.712
4,0.970,Human UTI,23-5,110,28,3,141,79.710,78.014
4,0.970,unknown,16-23,0,11,0,11,0.000,0.000
4,0.970,unknown,23-5,2,9,0,11,18.182,18.182
4,0.970,Pig/Swine,16-23,13,13,0,26,50.000,50.000
4,0.970,Pig/Swine,23-5,12,12,1,25,50.000,48.000
4,0.970,Hu,16-23,20,9,0,29,68.966,68.966
4,0.970,Hu,23-5,20,11,0,31,64.516,64.516
4,0.970,Cw and Dg,16-23,8,22,0,30,26.667,26.667
4,0.970,Cw and Dg,23-5,17,13,0,30,56.667,56.667
4,0.970,Hu Cw and Dg,16-23,12,18,0,30,40.000,40.000
4,0.970,Hu Cw and Dg,23-5,17,13,0,30,56.667,56.667
4,0.970,Turkey Vulture,16-23,0,2,0,2,0.000,0.000
4,0.970,Turkey Vulture,23-5,0,3,0,3,0.000,0.000
4,0.970,Ground Squirrel,16-23,114,58,2,174,66.279,65.517
4,0.970,Ground Squirrel,23-5,98,79,0,177,55.367,55.367
4,0.970,Dg,16-23,9,21,0,30,30.000,30.000
4,0.970,Dg,23-5,29,1,0,30,96.667,96.667
4,0.970,Opossum,16-23,0,6,0,6,0.000,0.000
4,0.970,Opossum,23-5,0,6,0,6,0.000,0.000
4,0.970,Cow,16-23,1498,283,8,1789,84.110,83.734
4,0.970,Cow,23-5,1468,307,4,1779,82.704,82.518
4,0.970,OVERALL,16-23,3975,1077,13,5065,78.682,78.480
4,0.970,OVERALL,23-5,4644,1063,14,5721,81.374,81.175
4,0.980,White Crowned Sparrow,16-23,6,9,0,15,40.000,40.000
4,0.980,White Crowned Sparrow,23-5,5,10,0,15,33.333,33.333
4,0.980,Red Tailed Hawk,16-23,0,2,0,2,0.000,0.000
4,0.980,Red Tailed Hawk,23-5,0,3,0,3,0.000,0.000
4,0.980,Chicken,16-23,5,35,0,40,12.500,12.500
4,0.980,Chicken,23-5,18,24,0,42,42.857,42.857
4,0.980,Sea Lion,16-23,0,2,0,2,0.000,0.000
4,0.980,Sea Lion,23-5,4,0,0,4,100.000,100.000
4,0.980,Human,16-23,1743,130,3,1876,93.059,92.910
4,0.980,Human,23-5,2225,99,3,2327,95.740,95.617
4,0.980,Hu and Cw,16-23,13,16,1,30,44.828,43.333
4,0.980,Hu and Cw,23-5,15,15,0,30,50.000,50.000
4,0.980,Dog,16-23,76,60,2,138,55.882,55.072
4,0.980,Dog,23-5,132,57,0,189,69.841,69.841
4,0.980,Sheep,16-23,67,37,0,104,64.423,64.423
4,0.980,Sheep,23-5,69,27,2,98,71.875,70.408
4,0.980,Hu and Dg,16-23,17,15,0,32,53.125,53.125
4,0.980,Hu and Dg,23-5,17,13,0,30,56.667,56.667
4,0.980,Wild Turkey,16-23,11,35,0,46,23.913,23.913
4,0.980,Wild Turkey,23-5,8,31,0,39,20.513,20.513
4,0.980,Cw,16-23,16,14,0,30,53.333,53.333
4,0.980,Cw,23-5,22,8,0,30,73.333,73.333
4,0.980,Seagull,16-23,0,0,0,0,NaN,NaN
4,0.980,Seagull,23-5,50,17,0,67,74.627,74.627
4,0.980,Pigeon,16-23,129,105,6,240,55.128,53.750
4,0.980,Pigeon,23-5,163,123,5,291,56.993,56.014
4,0.980,Cat,16-23,32,21,0,53,60.377,60.377
4,0.980,Cat,23-5,38,25,0,63,60.317,60.317
4,0.980,Cliff Sparrow,16-23,10,18,0,28,35.714,35.714
4,0.980,Cliff Sparrow,23-5,3,26,0,29,10.345,10.345
4,0.980,Horse,16-23,16,30,0,46,34.783,34.783
4,0.980,Horse,23-5,40,47,0,87,45.977,45.977
4,0.980,Pig,16-23,20,17,0,37,54.054,54.054
4,0.980,Pig,23-5,9,25,0,34,26.471,26.471
4,0.980,Bat,16-23,36,1,0,37,97.297,97.297
4,0.980,Bat,23-5,37,1,0,38,97.368,97.368
4,0.980,Deer,16-23,15,6,0,21,71.429,71.429
4,0.980,Deer,23-5,17,4,1,22,80.952,77.273
4,0.980,Wild Pig,16-23,5,11,1,17,31.250,29.412
4,0.980,Wild Pig,23-5,4,6,0,10,40.000,40.000
4,0.980,Great Horned Owl,16-23,0,3,0,3,0.000,0.000
4,0.980,Great Horned Owl,23-5,0,7,0,7,0.000,0.000
4,0.980,Racoon,16-23,0,2,0,2,0.000,0.000
4,0.980,Racoon,23-5,0,3,0,3,0.000,0.000
4,0.980,Human UTI,16-23,83,56,0,139,59.712,59.712
4,0.980,Human UTI,23-5,110,28,3,141,79.710,78.014
4,0.980,unknown,16-23,0,11,0,11,0.000,0.000
4,0.980,unknown,23-5,2,9,0,11,18.182,18.182
4,0.980,Pig/Swine,16-23,13,13,0,26,50.000,50.000
4,0.980,Pig/Swine,23-5,12,11,2,25,52.174,48.000
4,0.980,Hu,16-23,20,9,0,29,68.966,68.966
4,0.980,Hu,23-5,20,11,0,31,64.516,64.516
4,0.980,Cw and Dg,16-23,8,22,0,30,26.667,26.667
4,0.980,Cw and Dg,23-5,17,13,0,30,56.667,56.667
4,0.980,Hu Cw and Dg,16-23,12,18,0,30,40.000,40.000
